id,type_of_care,provider_id,location_id,capacity,region,town,postcode,target_capacity,incident_rate_target,name,slug,organisation_id,organisation,base_url,created_at,updated_at,combined_id,PoolName,SchemaName
46234,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,26 Staincross Avenue,26-staincross-avenue,23663,Active Social Care Limited,https://org.nourishcare.co.uk/active-social-care-limited+26-staincross-avenue#,2024-08-16 13:36:26.0160000 +00:00,2024-08-16 13:36:26.0160000 +00:00,prod-46234,Prod2,prod
28470,NULL,NULL,NULL,NULL,NULL,Kidderminster,DY10 1XB,NULL,NULL,ZZ - DO NOT USE - Chester Bungalow,zz-do-not-use-chester-bungalow,13202,Fairmont Residential Ltd,https://org.nourishcare.co.uk/fairmont-residential-ltd+zz-do-not-use-chester-bungalow#,2023-12-18 09:53:50.8570000 +00:00,2024-04-24 15:10:22.3250000 +00:00,prod-28470,Prod2,prod
37908,NULL,NULL,NULL,11,East Midlands,Nottingham,NG5 6JE,NULL,NULL,Nelson House,nelson-house,20726,Mind Care & Support,https://org.nourishcare.co.uk/mind-care-support+nelson-house#,2024-04-22 17:53:49.0740000 +00:00,2024-05-07 07:42:20.4380000 +00:00,prod-37908,Prod2,prod
39923,NULL,NULL,NULL,NULL,NULL,NULL,RM1 3PJ,NULL,NULL,Rainham,rainham,22112,Refreshing Care Ltd,https://org.nourishcare.co.uk/refreshing-care-ltd+rainham#,2024-05-23 08:47:23.7480000 +00:00,2024-05-29 08:55:40.4930000 +00:00,prod-39923,Prod2,prod
12267,NULL,NULL,NULL,NULL,Middlesbrough,NULL,TS4 2BZ,NULL,NULL,Middlesbrough Grange,middlesbrough-grange,2873,Constantia Healthcare Group,https://org.nourishcare.co.uk/constantia-healthcare-group+middlesbrough-grange#,2022-07-18 19:08:31.1020000 +00:00,2024-06-04 15:39:50.6070000 +00:00,prod-12267,Prod2,prod
39888,NULL,NULL,NULL,NULL,NULL,NULL,KT12 3LT,NULL,NULL,Surrey - South East England - England,surrey-south-east-england-england,22079,Infinite Care Network,https://org.nourishcare.co.uk/infinite-care-network+surrey-south-east-england-england#,2024-05-22 14:07:14.8810000 +00:00,2024-06-04 07:53:06.7010000 +00:00,prod-39888,Prod2,prod
45300,NULL,NULL,NULL,NULL,NULL,NULL,SW15 4ER,NULL,NULL,wstarcare - NC,wstarcare-nc,26237,White Star Care,https://org.nourishcare.co.uk/white-star-care+wstarcare-nc#,2024-08-07 12:28:12.0560000 +00:00,2024-08-07 12:32:47.1820000 +00:00,prod-45300,Prod2,prod
46959,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,Spindle Beams,spindle-beams,26303,Forget Me Not Caring Limited,https://org.nourishcare.co.uk/forget-me-not-caring-limited+spindle-beams#,2024-08-30 11:07:34.6260000 +00:00,2024-08-30 11:07:34.6260000 +00:00,prod-46959,Prod2,prod
29757,NULL,NULL,NULL,19,NULL,NULL,PE19 2BU,NULL,NULL,The Old Vicarage Care Home,the-old-vicarage-care-home,14720,MD Care Homes Limited,https://org.nourishcare.co.uk/md-care-homes-limited+the-old-vicarage-care-home#,2024-01-05 10:34:38.3340000 +00:00,2024-01-30 22:00:25.1000000 +00:00,prod-29757,Prod2,prod
31803,NULL,NULL,NULL,NULL,NULL,NULL,LE1 1WB,NULL,NULL,South West-Exeter Devon,south-west-exeter-devon,16238,Trinity Independent Care,https://org.nourishcare.co.uk/trinity-independent-care+south-west-exeter-devon#,2024-01-29 15:04:35.7070000 +00:00,2024-07-01 15:46:27.0440000 +00:00,prod-31803,Prod2,prod
47462,NULL,NULL,NULL,NULL,NULL,NULL,M27 6AY,NULL,NULL,raymanhealthcare - NC,raymanhealthcare-nc,27682,Rayman Healthcare,https://org.nourishcare.co.uk/rayman-healthcare+raymanhealthcare-nc#,2024-10-01 09:13:18.8780000 +00:00,2024-10-01 09:19:53.8420000 +00:00,prod-47462,Prod2,prod
34938,NULL,NULL,NULL,NULL,NULL,NULL,WD6 1JN,NULL,NULL,Hertfordshire,hertfordshire,18251,Exceptional Care At Home (Barnet),https://org.nourishcare.co.uk/exceptional-care-at-home-barnet+hertfordshire#,2024-03-01 12:17:06.2850000 +00:00,2024-10-09 11:04:23.2600000 +00:00,prod-34938,Prod2,prod
46967,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,30 Pickwick Close,30-pickwick-close,26303,Forget Me Not Caring Limited,https://org.nourishcare.co.uk/forget-me-not-caring-limited+30-pickwick-close#,2024-08-30 11:11:33.3940000 +00:00,2024-08-30 11:11:33.3940000 +00:00,prod-46967,Prod2,prod
46985,NULL,NULL,NULL,1,London,NULL,NULL,NULL,NULL,Camden Homebase,camden-homebase,24983,Centre 404,https://org.nourishcare.co.uk/centre-404+camden-homebase#,2024-09-02 08:31:29.4930000 +00:00,2024-09-02 08:31:29.4930000 +00:00,prod-46985,Prod2,prod
47181,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Training Sandbox,training-sandbox,7922,AMO Care,https://org.nourishcare.co.uk/amo-care+training-sandbox#,2024-09-03 13:09:29.4500000 +00:00,2024-09-03 13:09:29.4500000 +00:00,prod-47181,Prod2,prod
47258,NULL,NULL,NULL,NULL,NULL,NULL,B17 9PU,NULL,NULL,Manchester Area,manchester-area,27563,Bolingo Care Ltd,https://org.nourishcare.co.uk/bolingo-care-ltd+manchester-area#,2024-09-13 12:13:30.6360000 +00:00,2024-09-13 12:20:04.0760000 +00:00,prod-47258,Prod2,prod
47798,NULL,NULL,NULL,NULL,NULL,NULL,BA20 1NB,NULL,NULL,youcareandwecare - NC,youcareandwecare-nc,27991,You Care & We Care Support Services Ltd,https://org.nourishcare.co.uk/you-care-we-care-support-services-ltd+youcareandwecare-nc#,2024-11-11 14:29:06.3800000 +00:00,2024-11-13 10:48:52.7890000 +00:00,prod-47798,Prod2,prod
48177,NULL,NULL,NULL,26,NULL,Nottingham,NG9 5DD,NULL,NULL,Lander House,lander-house,28325,Landermead Investments Limited,https://org.nourishcare.co.uk/landermead-investments-limited+lander-house#,2024-12-03 15:35:45.1250000 +00:00,2024-12-11 12:16:30.3280000 +00:00,prod-48177,Prod2,prod
46389,NULL,NULL,NULL,1,NULL,Chelmsford,CM1 1GG,NULL,NULL,ECC Sandbox,ecc-sandbox,26996,Essex County Council,https://org.nourishcare.co.uk/essex-county-council+ecc-sandbox#,2024-08-20 14:00:23.2150000 +00:00,2024-11-05 10:57:32.5440000 +00:00,prod-46389,Prod2,prod
42660,NULL,NULL,NULL,2,Lancashire,Rochdale,OL16 4SW,NULL,NULL,Apple Tree Way,apple-tree-way,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+apple-tree-way#,2024-07-02 20:58:55.5940000 +00:00,2024-12-15 14:07:32.7570000 +00:00,prod-42660,Prod2,prod
22904,NULL,NULL,NULL,31,Rochdale 2,Oldham,OL16 4GQ,NULL,NULL,Riverbeal Court,riverbeal-court,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+riverbeal-court#,2023-08-08 10:29:17.7680000 +00:00,2024-11-12 17:21:55.8640000 +00:00,prod-22904,Prod2,prod
29394,NULL,NULL,NULL,NULL,NULL,NULL,HD1 1RL,NULL,NULL,Bradley/Deighton/Fartown,bradley-deighton-fartown,14489,Willow Wood Care Ltd,https://org.nourishcare.co.uk/willow-wood-care-ltd+bradley-deighton-fartown#,2024-01-03 07:33:14.9340000 +00:00,2024-03-27 16:40:40.0440000 +00:00,prod-29394,Prod2,prod
22709,NULL,1-102643088,NULL,8,NULL,NULL,AB41 9AS,NULL,NULL,Ellon Respite,ellon-respite,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+ellon-respite#,2023-07-31 05:02:53.7810000 +00:00,2023-12-01 09:26:04.1800000 +00:00,prod-22709,Prod2,prod
27943,NULL,1-101691419,NULL,5,NULL,NULL,NULL,NULL,NULL,20 Strathfield Gardens,20-strathfield-gardens,278,Lodge Group Care,https://org.nourishcare.co.uk/lodge-group-care+20-strathfield-gardens#,2023-12-05 11:07:33.7890000 +00:00,2023-12-05 11:07:33.7890000 +00:00,prod-27943,Prod2,prod
37,care_home,NULL,NULL,NULL,NULL,Dorset,DT6 4EY,NULL,NULL,Harbour House,care-home-37,28,Harbour House,https://org.nourishcare.co.uk/harbour-house+care-home-37#,2016-01-07 17:13:39.5920000 +00:00,2022-12-12 11:16:34.2780000 +00:00,prod-37,Prod2,prod
59,care_home,NULL,NULL,NULL,"Wiltshire ",Warminster,BA12 6JN,NULL,NULL,Bramley House,bramley-house,45,Sursum Ltd,https://org.nourishcare.co.uk/sursum+bramley-house#,2016-05-16 15:32:07.3290000 +00:00,2020-03-20 13:33:13.0480000 +00:00,prod-59,Prod2,prod
95,care_home,NULL,1-2868946632,NULL,Hampshire,Chandler's Ford,SO53 2FS,NULL,NULL,Brookdale Care Home,brookdale,57,Tuella Ltd,https://org.nourishcare.co.uk/tuella+brookdale#,2016-10-11 09:57:04.8790000 +00:00,2022-04-22 14:43:16.7700000 +00:00,prod-95,Prod2,prod
36324,NULL,NULL,NULL,NULL,NULL,NULL,SK4 2LP,NULL,NULL,Cumberland House,cumberland-house,17228,I-Care Stockport,https://org.nourishcare.co.uk/i-care-stockport+cumberland-house#,2024-03-21 11:34:21.3420000 +00:00,2024-03-21 11:43:47.8140000 +00:00,prod-36324,Prod2,prod
195,care_home,NULL,1-290051847,NULL,Hampshire,"New Milton ",BH25 7BQ,NULL,NULL,White Rock Nursing Home,white-rock-nursing-home,103,White Rock Nursing Home,https://org.nourishcare.co.uk/white-rock-nursing-home+white-rock-nursing-home#,2017-08-25 10:38:59.6500000 +00:00,2020-03-20 13:33:13.3590000 +00:00,prod-195,Prod2,prod
244,care_home,1-101675897,NULL,NULL,x,x,x,NULL,NULL,Pathways Training,pathwaystraining,114,Pathways Northwest,https://org.nourishcare.co.uk/pathwaysnorthwest+pathwaystraining#,2017-12-01 13:54:18.5340000 +00:00,2020-03-20 14:08:23.5620000 +00:00,prod-244,Prod2,prod
309,care_home,1-118166357,1-898047552,61,NULL,"Chatham ",ME5 7JZ,61,NULL,Victory Care Home,victorycarehome,108,Agincare,https://org.nourishcare.co.uk/Agincare+victorycarehome#,2018-03-23 10:09:50.8250000 +00:00,2020-11-19 14:36:51.3810000 +00:00,prod-309,Prod2,prod
39241,NULL,NULL,NULL,18,NULL,Brighton,BN3 6EP,NULL,NULL,Referrals,referrals,21518,Grace Eyre Foundation,https://org.nourishcare.co.uk/grace-eyre-foundation+referrals#,2024-05-13 11:08:37.2380000 +00:00,2024-06-28 15:36:28.8720000 +00:00,prod-39241,Prod2,prod
32397,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Sustain,sustain,14324,New Era Residence,https://org.nourishcare.co.uk/new-era-residence+sustain#,2024-02-04 16:49:23.1090000 +00:00,2024-02-04 16:49:23.1090000 +00:00,prod-32397,Prod2,prod
44673,NULL,NULL,NULL,81,NULL,NULL,NULL,NULL,NULL,Granville Lodge,granville-lodge,12179,Genies Carehomes,https://org.nourishcare.co.uk/genies-carehomes+granville-lodge#,2024-07-30 19:40:02.7320000 +00:00,2024-07-30 19:40:02.7320000 +00:00,prod-44673,Prod2,prod
940,care_home,NULL,1-6186788341,40,Herefordshire,Hereford,HR4 9RG,NULL,NULL,Holmer Manor,holmer,153,Blackadder Corporation Limited,https://org.nourishcare.co.uk/blackadder+holmer#,2019-12-18 09:46:22.7880000 +00:00,2022-05-09 10:34:06.4960000 +00:00,prod-940,Prod2,prod
946,care_home,1-101683635,1-119946681,NULL,NULL,Southampton,SO31 5FA,NULL,NULL,Netley Waterside House,netley-waterside,265,Revitalise,https://org.nourishcare.co.uk/revitalise+netley-waterside#,2020-01-06 17:23:17.8420000 +00:00,2020-03-20 13:33:12.4400000 +00:00,prod-946,Prod2,prod
968,domiciliary_care,NULL,NULL,NULL,Surrey,NULL,KT23 4DZ,NULL,NULL,Group Living,supported-living-offsite,255,The Grange Centre,https://org.nourishcare.co.uk/thegrangecarecentre+supported-living-offsite#,2020-01-26 17:06:34.4460000 +00:00,2022-05-05 11:16:18.5970000 +00:00,prod-968,Prod2,prod
999,care_home,1-101609075,1-2577754140,NULL,NULL,Birmingham,B13 8ND,NULL,NULL,Anita Stone Court,anita-stone-court,267,Broadening Choices for Older People (BCOP),https://org.nourishcare.co.uk/broader-choices-for-older-people+anita-stone-court#,2020-02-25 15:12:56.8490000 +00:00,2022-06-28 12:02:20.2910000 +00:00,prod-999,Prod2,prod
1003,care_home,NULL,NULL,NULL,x,x,x,NULL,NULL,Live in Care,sandbox-1003,277,"Netherclay Homecare ",https://org.nourishcare.co.uk/netherclay-homecare+sandbox-1003#,2020-02-27 11:26:51.0560000 +00:00,2021-04-12 11:06:59.4240000 +00:00,prod-1003,Prod2,prod
1044,domiciliary_care,NULL,NULL,NULL,NULL,Leicester,LE4 8ED,NULL,NULL,Day Care DO NOT USE,day-care,284,Creative Care Limited,https://org.nourishcare.co.uk/creative-care-limited+day-care#,2020-03-25 14:50:03.9190000 +00:00,2022-04-22 14:55:42.6960000 +00:00,prod-1044,Prod2,prod
1099,domiciliary_care,1-102643088,NULL,NULL,Merseyside,Liverpool,L25 0LB,NULL,NULL,Speke Road,speke-road,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+speke-road#,2020-04-14 09:15:48.0020000 +00:00,2022-01-14 17:19:37.8260000 +00:00,prod-1099,Prod2,prod
35648,NULL,NULL,NULL,3,Camden,NULL,NULL,NULL,NULL,80 Warden Road,80-warden-road,10430,LDN London,https://org.nourishcare.co.uk/ldn-london+80-warden-road#,2024-03-12 08:03:11.1000000 +00:00,2024-03-12 08:03:11.1000000 +00:00,prod-35648,Prod2,prod
44345,NULL,NULL,NULL,NULL,NULL,NULL,AL8 7SR,NULL,NULL,Live in,live-in,25445,ENA Care Group,https://org.nourishcare.co.uk/ena-care-group+live-in#,2024-07-25 13:10:35.8340000 +00:00,2024-07-26 09:26:06.8150000 +00:00,prod-44345,Prod2,prod
18702,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Johnathan Jaques,johnathan-jaques,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+johnathan-jaques#,2023-03-01 17:42:58.4640000 +00:00,2024-11-18 13:39:26.5950000 +00:00,prod-18702,Prod2,prod
1180,care_home,1-101653596,NULL,NULL,Shropshire,"Donnington, Telford",TF2 7NL,NULL,NULL,High Mount,high-mount,203,Accord Group,https://org.nourishcare.co.uk/accord+high-mount#,2020-06-23 13:25:26.5630000 +00:00,2020-07-03 14:26:14.6700000 +00:00,prod-1180,Prod2,prod
1203,care_home,NULL,NULL,NULL,West Midlands,Walsall,WS3 1AG,NULL,NULL,School House,school-house,310,Dignus Healthcare,https://org.nourishcare.co.uk/dignus-healthcare+school-house#,2020-07-03 14:10:02.7390000 +00:00,2020-08-03 12:12:37.8770000 +00:00,prod-1203,Prod2,prod
26644,NULL,NULL,NULL,17,South,Trowbridge,BA14 9HN,NULL,NULL,Shaftesbury Court (Manor Close),shaftesbury-court-manor-close,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+shaftesbury-court-manor-close#,2023-11-10 12:19:09.3690000 +00:00,2024-04-16 14:19:07.4720000 +00:00,prod-26644,Prod2,prod
1266,domiciliary_care,1-102643088,NULL,NULL,Newcastle upon Tyne,Newcastle upon Tyne,NE3 2PU,NULL,NULL,Warrington Road 2,warrington-road-2,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+warrington-road-2#,2020-07-17 10:13:27.7260000 +00:00,2020-07-27 16:04:31.4980000 +00:00,prod-1266,Prod2,prod
47645,NULL,NULL,NULL,NULL,NULL,NULL,TN13 3QG,NULL,NULL,caremore - NC,caremore-nc,27799,Caremore Companions,https://org.nourishcare.co.uk/caremore-companions+caremore-nc#,2024-10-23 09:13:57.6890000 +00:00,2024-10-24 08:14:04.7700000 +00:00,prod-47645,Prod2,prod
1388,domiciliary_care,1-102643088,NULL,NULL,Merseyside,Rainhill,WA9 5BD,NULL,NULL,Shalom,shalom,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+shalom#,2020-08-10 14:14:53.2630000 +00:00,2020-08-10 14:14:53.2630000 +00:00,prod-1388,Prod2,prod
25964,NULL,NULL,NULL,7,South West,Bristol,BS8 2HG,NULL,NULL,Cintre House,cintre-house,10793,Cintre,https://org.nourishcare.co.uk/cintre+cintre-house#,2023-10-30 10:10:42.0010000 +00:00,2024-04-24 11:28:56.3220000 +00:00,prod-25964,Prod2,prod
33669,NULL,NULL,NULL,NULL,NULL,NULL,BN15 8UP,NULL,NULL,lancing,lancing,17426,CareWise LTD,https://org.nourishcare.co.uk/carewise-ltd+lancing#,2024-02-16 12:55:16.8310000 +00:00,2024-02-19 10:21:33.2330000 +00:00,prod-33669,Prod2,prod
25380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173 Crofton Road,173-crofton-road,12014,Aurora Nexus,https://org.nourishcare.co.uk/aurora-nexus+173-crofton-road#,2023-10-19 12:49:42.3190000 +00:00,2023-10-19 12:49:42.3190000 +00:00,prod-25380,Prod2,prod
3391,care_home,NULL,NULL,NULL,Peterborough," Hampton Centre",PE7 8NZ,15,NULL,Haddon House,haddon-house,860,Glenholme Group,https://org.nourishcare.co.uk/glenholme-group+haddon-house#,2021-04-14 07:13:21.3320000 +00:00,2022-09-01 19:40:36.6830000 +00:00,prod-3391,Prod2,prod
4315,care_home,NULL,"Wiltshire ",1,"Wiltshire ","CHIPPENHAM ",SN15 5JQ,1,NULL,"(Do Not Use) David Golledge ",do-not-use-david-golledge,1885,Breakthrough Case Management,https://org.nourishcare.co.uk/breakthrough-case-management+do-not-use-david-golledge#,2021-06-16 17:31:23.5110000 +00:00,2023-03-21 16:33:47.2410000 +00:00,prod-4315,Prod2,prod
47565,NULL,NULL,NULL,20,NULL,NULL,TF1 1RR,NULL,NULL,Octavia Court,octavia-court,8417,Telford & Wrekin Council,https://org.nourishcare.co.uk/telford-wrekin-council+octavia-court#,2024-10-11 13:01:42.1770000 +00:00,2024-10-18 10:40:44.0980000 +00:00,prod-47565,Prod2,prod
23130,NULL,NULL,NULL,10,NULL,Gloucester,GL1 3HH,NULL,NULL,Elmlea,elmlea,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+elmlea#,2023-08-14 22:17:06.5040000 +00:00,2023-09-14 10:48:02.0850000 +00:00,prod-23130,Prod2,prod
10881,NULL,NULL,NULL,NULL,Norfolk,"Gissing, Diss",IP22 5UU,NULL,NULL,High Oaks,high-oaks,4820,High Oaks,https://org.nourishcare.co.uk/high-oaks+high-oaks#,2022-05-30 20:17:25.0850000 +00:00,2022-06-06 15:02:00.5510000 +00:00,prod-10881,Prod2,prod
36261,NULL,NULL,NULL,6,NULL,Westcliff on Sea,SS0 8DU,NULL,NULL,Sunflowers,sunflowers,19043,Holmwood House Holdings,https://org.nourishcare.co.uk/holmwood-house-holdings+sunflowers#,2024-03-20 20:35:23.3680000 +00:00,2024-04-23 21:24:14.6550000 +00:00,prod-36261,Prod2,prod
11577,NULL,NULL,NULL,NULL,EASCAM,Chatteris,PE16 6JR,NULL,NULL,Treeway,treeway,3236,Affinity,https://org.nourishcare.co.uk/affinity+treeway#,2022-06-22 19:38:03.5440000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11577,Prod2,prod
47453,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,Ferndale,ferndale,27659,Orchard Vale Trust Limited,https://org.nourishcare.co.uk/orchard-vale-trust-limited+ferndale#,2024-09-27 15:37:35.3590000 +00:00,2024-09-27 15:37:35.3590000 +00:00,prod-47453,Prod2,prod
33091,NULL,NULL,NULL,NULL,NULL,NULL,SW16 2HR,NULL,NULL,Wiltshire,wiltshire,16997,Wawcare Support Ltd,https://org.nourishcare.co.uk/wawcare-support-ltd+wiltshire#,2024-02-08 11:07:27.3140000 +00:00,2024-02-19 09:41:51.7300000 +00:00,prod-33091,Prod2,prod
47299,NULL,NULL,NULL,10,NULL,Cranleigh,GU6 7DH,NULL,NULL,Lodge,lodge,27573,St Joseph's Specialist Trust,https://org.nourishcare.co.uk/st-joseph-s-specialist-trust+lodge#,2024-09-18 15:53:44.9880000 +00:00,2024-09-30 11:50:12.4450000 +00:00,prod-47299,Prod2,prod
11805,NULL,NULL,"iBC Healthcare Willow Court 34 Thurmaston Lane, Leicester LE5 0TE",NULL,Leicester,34 Thurmaston Lane,LE5 0TE,NULL,NULL,Glenfield farm,glenfield-farm-1,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+glenfield-farm-1#,2022-06-28 18:46:37.8050000 +00:00,2023-03-02 10:25:56.9670000 +00:00,prod-11805,Prod2,prod
12432,NULL,NULL,NULL,NULL,Sutton Cofield,NULL,NULL,NULL,NULL,Elms Road,elms-road,3137,Lisieux Trust,https://org.nourishcare.co.uk/lisieux-trust+elms-road#,2022-07-19 19:18:32.2760000 +00:00,2022-07-19 19:18:32.2760000 +00:00,prod-12432,Prod2,prod
12927,NULL,NULL,"Fairfield Bungalows, Blandford Forum DT11 7HS",NULL,Blandford Forum,Blandford Forum,DT11 7HS,NULL,NULL,Castleman House,castleman-house,5381,Care Dorset,https://org.nourishcare.co.uk/care-dorset+castleman-house#,2022-08-03 19:17:03.8250000 +00:00,2022-10-12 09:44:38.5590000 +00:00,prod-12927,Prod2,prod
13389,NULL,NULL,NULL,NULL,NULL,Horncastle,LN9 5RA,NULL,NULL,Thimbleby Court,thimbleby-court,860,Glenholme Group,https://org.nourishcare.co.uk/glenholme-group+thimbleby-court#,2022-08-18 18:15:30.8680000 +00:00,2023-02-07 09:39:15.4220000 +00:00,prod-13389,Prod2,prod
13422,NULL,NULL,NULL,NULL,West Sussex,Haywards Heath,RH16 3NR,NULL,NULL,1 Ashdown Close,1-ashdown-close,1883,Independent Lifestyles,https://org.nourishcare.co.uk/independent-lifestyles+1-ashdown-close#,2022-08-19 05:55:30.2420000 +00:00,2022-11-23 12:07:46.4730000 +00:00,prod-13422,Prod2,prod
13986,NULL,NULL,NULL,NULL,Dorset,NULL,NULL,NULL,NULL,Nourish Care,nourish-care,5978,Nourish Care,https://org.nourishcare.co.uk/nourish-care-1+nourish-care#,2022-08-24 10:42:40.9140000 +00:00,2022-08-24 10:42:40.9140000 +00:00,prod-13986,Prod2,prod
14446,NULL,NULL,NULL,NULL,Lancashire,Accrington,BB5 0AQ,NULL,NULL,Florence House,florence-house,6305,Identity Care Housing,https://org.nourishcare.co.uk/identity-care-housing+florence-house#,2022-09-01 16:14:20.5220000 +00:00,2022-09-06 16:31:43.6400000 +00:00,prod-14446,Prod2,prod
48238,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL,NULL,Woodhurst,woodhurst,28382,Healthcare Management Solutions,https://org.nourishcare.co.uk/healthcare-management-solutions+woodhurst#,2024-12-11 23:17:12.0590000 +00:00,2024-12-11 23:17:12.0590000 +00:00,prod-48238,Prod2,prod
45730,NULL,NULL,NULL,NULL,NULL,NULL,CF11 9ND,NULL,NULL,Newport,newport,26469,Thistle Care Cardiff,https://org.nourishcare.co.uk/thistle-care-cardiff+newport#,2024-08-12 09:06:02.1470000 +00:00,2024-08-12 09:11:29.6460000 +00:00,prod-45730,Prod2,prod
47818,NULL,NULL,NULL,53,NULL,Harrow," HA1 1PD ",NULL,NULL,Care Assist Limited,care-assist-limited,28053,Care Assist Limited,https://org.nourishcare.co.uk/care-assist-limited+care-assist-limited#,2024-11-13 14:44:32.2530000 +00:00,2024-12-11 08:04:32.2700000 +00:00,prod-47818,Prod2,prod
2308,care_home,1-102643088,NULL,NULL,Greater Manchester,Manchester,x,NULL,NULL,"Z - Eachstep Blackley -  Archived 26/04/2023 - DO NOT USE ",z-eachstep-blackley-archived-26-04-2023-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-eachstep-blackley-archived-26-04-2023-do-not-use#,2020-12-07 17:46:09.7420000 +00:00,2023-04-26 19:23:57.3500000 +00:00,prod-2308,Prod2,prod
47222,NULL,NULL,NULL,NULL,NULL,NULL,M30 0WG,NULL,NULL,Salford Swinton,salford-swinton,19706,Ornate Healthcare,https://org.nourishcare.co.uk/ornate-healthcare+salford-swinton#,2024-09-05 11:57:00.9130000 +00:00,2024-09-05 11:57:26.2570000 +00:00,prod-47222,Prod2,prod
26919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PG – Stribiling,pg-stribiling,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+pg-stribiling#,2023-11-14 13:29:32.6040000 +00:00,2023-11-14 13:29:32.6040000 +00:00,prod-26919,Prod2,prod
